Time,Value
1.491980,-89.000000
1.491990,-89.000000
1.492000,-89.000000
1.492010,-89.000000
1.492020,-89.000000
1.492030,-89.000000
1.492040,-89.000000
1.492050,-89.000000
1.492060,-89.000000
1.492070,-89.000000
1.492080,-89.000000
1.492090,-89.000000
1.492100,-89.000000
1.492110,-89.000000
1.492120,-89.000000
1.492130,-89.000000
1.492140,-89.000000
1.492150,-89.000000
1.492160,-89.000000
1.492170,-89.000000
1.492180,-89.000000
1.492190,-89.000000
1.492200,-89.000000
1.492210,-89.000000
1.492220,-89.000000
1.492230,-89.000000
1.492240,-89.000000
1.492250,-89.000000
1.492260,-89.000000
1.492270,-89.000000
1.492280,-89.000000
1.492290,-89.000000
1.492300,-89.000000
1.492310,-89.000000
1.492320,-89.000000
1.492330,-89.000000
1.492340,-89.000000
1.492350,-89.000000
1.492360,-89.000000
1.492370,-89.000000
1.492380,-89.000000
1.492390,-89.000000
1.492400,-89.000000
1.492410,-89.000000
1.492420,-89.000000
1.492430,-89.000000
1.492440,-89.000000
1.492450,-89.000000
1.492460,-89.000000
1.492470,-89.000000
1.492480,-89.000000
1.492490,-89.000000
1.492500,-89.000000
1.492510,-89.000000
1.492520,-89.000000
1.492530,-89.000000
1.492540,-89.000000
1.492550,-89.000000
1.492560,-89.000000
1.492570,-89.000000
1.492580,-89.000000
1.492590,-89.000000
1.492600,-89.000000
1.492610,-89.000000
1.492620,-89.000000
1.492630,-89.000000
1.492640,-89.000000
1.492650,-89.000000
1.492660,-89.000000
1.492670,-89.000000
1.492680,-89.000000
1.492690,-89.000000
1.492700,-89.000000
1.492710,-89.000000
1.492720,-89.000000
1.492730,-89.000000
1.492740,-89.000000
1.492750,-89.000000
1.492760,89.000000
1.492770,89.000000
1.492780,89.000000
1.492790,89.000000
1.492800,89.000000
1.492810,89.000000
1.492820,89.000000
1.492830,89.000000
1.492840,89.000000
1.492850,89.000000
1.492860,89.000000
1.492870,89.000000
1.492880,89.000000
1.492890,89.000000
1.492900,89.000000
1.492910,89.000000
1.492920,89.000000
1.492930,89.000000
1.492940,89.000000
1.492950,89.000000
1.492960,89.000000
1.492970,89.000000
1.492980,89.000000
1.492990,89.000000
1.493000,89.000000
1.493010,89.000000
1.493020,89.000000
1.493030,89.000000
1.493040,89.000000
1.493050,89.000000
1.493060,89.000000
1.493070,89.000000
1.493080,89.000000
1.493090,89.000000
1.493100,89.000000
1.493110,89.000000
1.493120,89.000000
1.493130,89.000000
1.493140,89.000000
1.493150,89.000000
1.493160,89.000000
1.493170,89.000000
1.493180,89.000000
1.493190,89.000000
1.493200,89.000000
1.493210,89.000000
1.493220,89.000000
1.493230,89.000000
1.493240,89.000000
1.493250,89.000000
1.493260,89.000000
1.493270,89.000000
1.493280,89.000000
1.493290,89.000000
1.493300,89.000000
1.493310,89.000000
1.493320,89.000000
1.493330,89.000000
1.493340,89.000000
1.493350,89.000000
1.493360,89.000000
1.493370,89.000000
1.493380,89.000000
1.493390,89.000000
1.493400,89.000000
1.493410,89.000000
1.493420,89.000000
1.493430,89.000000
1.493440,89.000000
1.493450,89.000000
1.493460,89.000000
1.493470,89.000000
1.493480,89.000000
1.493490,89.000000
1.493500,89.000000
1.493510,89.000000
1.493520,89.000000
1.493530,89.000000
1.493540,89.000000
1.493550,89.000000
1.493560,89.000000
1.493570,89.000000
1.493580,89.000000
1.493590,89.000000
1.493600,89.000000
1.493610,89.000000
1.493620,89.000000
1.493630,89.000000
1.493640,89.000000
1.493650,89.000000
1.493660,89.000000
1.493670,89.000000
1.493680,89.000000
1.493690,89.000000
1.493700,89.000000
1.493710,89.000000
1.493720,89.000000
1.493730,89.000000
1.493740,89.000000
1.493750,89.000000
1.493760,89.000000
1.493770,89.000000
1.493780,89.000000
1.493790,89.000000
1.493800,89.000000
1.493810,89.000000
1.493820,89.000000
1.493830,89.000000
1.493840,89.000000
1.493850,89.000000
1.493860,89.000000
1.493870,89.000000
1.493880,89.000000
1.493890,89.000000
1.493900,89.000000
1.493910,89.000000
1.493920,89.000000
1.493930,89.000000
1.493940,89.000000
1.493950,89.000000
1.493960,89.000000
1.493970,89.000000
1.493980,89.000000
1.493990,89.000000
1.494000,89.000000
1.494010,89.000000
1.494020,89.000000
1.494030,89.000000
1.494040,89.000000
1.494050,89.000000
1.494060,89.000000
1.494070,89.000000
1.494080,89.000000
1.494090,89.000000
1.494100,89.000000
1.494110,89.000000
1.494120,89.000000
1.494130,89.000000
1.494140,89.000000
1.494150,89.000000
1.494160,89.000000
1.494170,89.000000
1.494180,89.000000
1.494190,89.000000
1.494200,89.000000
1.494210,-89.000000
1.494220,-89.000000
1.494230,-89.000000
1.494240,-89.000000
1.494250,-89.000000
1.494260,-89.000000
1.494270,-89.000000
1.494280,-89.000000
1.494290,-89.000000
1.494300,-89.000000
1.494310,-89.000000
1.494320,-89.000000
1.494330,-89.000000
1.494340,-89.000000
1.494350,-89.000000
1.494360,-89.000000
1.494370,-89.000000
1.494380,-89.000000
1.494390,-89.000000
1.494400,-89.000000
1.494410,-89.000000
1.494420,-89.000000
1.494430,-89.000000
1.494440,-89.000000
1.494450,-89.000000
1.494460,-89.000000
1.494470,-89.000000
1.494480,-89.000000
1.494490,-89.000000
1.494500,-89.000000
1.494510,-89.000000
1.494520,-89.000000
1.494530,-89.000000
1.494540,-89.000000
1.494550,-89.000000
1.494560,-89.000000
1.494570,-89.000000
1.494580,-89.000000
1.494590,-89.000000
1.494600,-89.000000
1.494610,-89.000000
1.494620,-89.000000
1.494630,-89.000000
1.494640,-89.000000
1.494650,-89.000000
1.494660,-89.000000
1.494670,-89.000000
1.494680,-89.000000
1.494690,-89.000000
1.494700,-89.000000
1.494710,-89.000000
1.494720,-89.000000
1.494730,-89.000000
1.494740,-89.000000
1.494750,-89.000000
1.494760,-89.000000
1.494770,-89.000000
1.494780,-89.000000
1.494790,-89.000000
1.494800,-89.000000
1.494810,-89.000000
1.494820,-89.000000
1.494830,-89.000000
1.494840,-89.000000
1.494850,-89.000000
1.494860,-89.000000
1.494870,-89.000000
1.494880,-89.000000
1.494890,-89.000000
1.494900,-89.000000
1.494910,-89.000000
1.494920,-89.000000
1.494930,-89.000000
1.494940,-89.000000
1.494950,-89.000000
1.494960,-89.000000
1.494970,-89.000000
1.494980,-89.000000
1.494990,-89.000000
1.495000,-89.000000
1.495010,-89.000000
1.495020,-89.000000
1.495030,-89.000000
1.495040,-89.000000
1.495050,-89.000000
1.495060,-89.000000
1.495070,-89.000000
1.495080,-89.000000
1.495090,-89.000000
1.495100,-89.000000
1.495110,-89.000000
1.495120,-89.000000
1.495130,-89.000000
1.495140,-89.000000
1.495150,-89.000000
1.495160,-89.000000
1.495170,-89.000000
1.495180,-89.000000
1.495190,-89.000000
1.495200,-89.000000
1.495210,-89.000000
1.495220,-89.000000
1.495230,-89.000000
1.495240,-89.000000
1.495250,-89.000000
1.495260,-89.000000
1.495270,-89.000000
1.495280,-89.000000
1.495290,-89.000000
1.495300,-89.000000
1.495310,-89.000000
1.495320,-89.000000
1.495330,-89.000000
1.495340,-89.000000
1.495350,-89.000000
1.495360,-89.000000
1.495370,-89.000000
1.495380,-89.000000
1.495390,-89.000000
1.495400,-89.000000
1.495410,-89.000000
1.495420,-89.000000
1.495430,-89.000000
1.495440,-89.000000
1.495450,-89.000000
1.495460,-89.000000
1.495470,-89.000000
1.495480,-89.000000
1.495490,-89.000000
1.495500,-89.000000
1.495510,-89.000000
1.495520,-89.000000
1.495530,-89.000000
1.495540,-89.000000
1.495550,-89.000000
1.495560,-89.000000
1.495570,-89.000000
1.495580,-89.000000
1.495590,-89.000000
1.495600,-89.000000
1.495610,-89.000000
1.495620,-89.000000
1.495630,-89.000000
1.495640,-89.000000
1.495650,-89.000000
1.495660,89.000000
1.495670,89.000000
1.495680,89.000000
1.495690,89.000000
1.495700,89.000000
1.495710,89.000000
1.495720,89.000000
1.495730,89.000000
1.495740,89.000000
1.495750,89.000000
1.495760,89.000000
1.495770,89.000000
1.495780,89.000000
1.495790,89.000000
1.495800,89.000000
1.495810,89.000000
1.495820,89.000000
1.495830,89.000000
1.495840,89.000000
1.495850,89.000000
1.495860,89.000000
1.495870,89.000000
1.495880,89.000000
1.495890,89.000000
1.495900,89.000000
1.495910,89.000000
1.495920,89.000000
1.495930,89.000000
1.495940,89.000000
1.495950,89.000000
1.495960,89.000000
1.495970,89.000000
1.495980,89.000000
1.495990,89.000000
1.496000,89.000000
1.496010,89.000000
1.496020,89.000000
1.496030,89.000000
1.496040,89.000000
1.496050,89.000000
1.496060,89.000000
1.496070,89.000000
1.496080,89.000000
1.496090,89.000000
1.496100,89.000000
1.496110,89.000000
1.496120,89.000000
1.496130,89.000000
1.496140,89.000000
1.496150,89.000000
1.496160,89.000000
1.496170,89.000000
1.496180,89.000000
1.496190,89.000000
1.496200,89.000000
1.496210,89.000000
1.496220,89.000000
1.496230,89.000000
1.496240,89.000000
1.496250,89.000000
1.496260,89.000000
1.496270,89.000000
1.496280,89.000000
1.496290,89.000000
1.496300,89.000000
1.496310,89.000000
1.496320,89.000000
1.496330,89.000000
1.496340,89.000000
1.496350,89.000000
1.496360,89.000000
1.496370,89.000000
1.496380,89.000000
1.496390,89.000000
1.496400,89.000000
1.496410,89.000000
1.496420,89.000000
1.496430,89.000000
1.496440,89.000000
1.496450,89.000000
1.496460,89.000000
1.496470,89.000000
1.496480,89.000000
1.496490,89.000000
1.496500,89.000000
1.496510,89.000000
1.496520,89.000000
1.496530,89.000000
1.496540,89.000000
1.496550,89.000000
1.496560,89.000000
1.496570,89.000000
1.496580,89.000000
1.496590,89.000000
1.496600,89.000000
1.496610,89.000000
1.496620,89.000000
1.496630,89.000000
1.496640,89.000000
1.496650,89.000000
1.496660,89.000000
1.496670,89.000000
1.496680,89.000000
1.496690,89.000000
1.496700,89.000000
1.496710,89.000000
1.496720,89.000000
1.496730,89.000000
1.496740,89.000000
1.496750,89.000000
1.496760,89.000000
1.496770,89.000000
1.496780,89.000000
1.496790,89.000000
1.496800,89.000000
1.496810,89.000000
1.496820,89.000000
1.496830,89.000000
1.496840,89.000000
1.496850,89.000000
1.496860,89.000000
1.496870,89.000000
1.496880,89.000000
1.496890,89.000000
1.496900,89.000000
1.496910,89.000000
1.496920,89.000000
1.496930,89.000000
1.496940,89.000000
1.496950,89.000000
1.496960,89.000000
1.496970,89.000000
1.496980,89.000000
1.496990,89.000000
1.497000,89.000000
1.497010,89.000000
1.497020,89.000000
1.497030,89.000000
1.497040,89.000000
1.497050,89.000000
1.497060,89.000000
1.497070,89.000000
1.497080,89.000000
1.497090,89.000000
1.497100,89.000000
1.497110,-89.000000
1.497120,-89.000000
1.497130,-89.000000
1.497140,-89.000000
1.497150,-89.000000
1.497160,-89.000000
1.497170,-89.000000
1.497180,-89.000000
1.497190,-89.000000
1.497200,-89.000000
1.497210,-89.000000
1.497220,-89.000000
1.497230,-89.000000
1.497240,-89.000000
1.497250,-89.000000
1.497260,-89.000000
1.497270,-89.000000
1.497280,-89.000000
1.497290,-89.000000
1.497300,-89.000000
1.497310,-89.000000
1.497320,-89.000000
1.497330,-89.000000
1.497340,-89.000000
1.497350,-89.000000
1.497360,-89.000000
1.497370,-89.000000
1.497380,-89.000000
1.497390,-89.000000
1.497400,-89.000000
1.497410,-89.000000
1.497420,-89.000000
1.497430,-89.000000
1.497440,-89.000000
1.497450,-89.000000
1.497460,-89.000000
1.497470,-89.000000
1.497480,-89.000000
1.497490,-89.000000
1.497500,-89.000000
1.497510,-89.000000
1.497520,-89.000000
1.497530,-89.000000
1.497540,-89.000000
1.497550,-89.000000
1.497560,-89.000000
1.497570,-89.000000
1.497580,-89.000000
1.497590,-89.000000
1.497600,-89.000000
1.497610,-89.000000
1.497620,-89.000000
1.497630,-89.000000
1.497640,-89.000000
1.497650,-89.000000
1.497660,-89.000000
1.497670,-89.000000
1.497680,-89.000000
1.497690,-89.000000
1.497700,-89.000000
1.497710,-89.000000
1.497720,-89.000000
1.497730,-89.000000
1.497740,-89.000000
1.497750,-89.000000
1.497760,-89.000000
1.497770,-89.000000
1.497780,-89.000000
1.497790,-89.000000
1.497800,-89.000000
1.497810,-89.000000
1.497820,-89.000000
1.497830,-89.000000
1.497840,-89.000000
1.497850,-89.000000
1.497860,-89.000000
1.497870,-89.000000
1.497880,-89.000000
1.497890,-89.000000
1.497900,-89.000000
1.497910,-89.000000
1.497920,-89.000000
1.497930,-89.000000
1.497940,-89.000000
1.497950,-89.000000
1.497960,-89.000000
1.497970,-89.000000
1.497980,-89.000000
1.497990,-89.000000
1.498000,-89.000000
1.498010,-89.000000
1.498020,-89.000000
1.498030,-89.000000
1.498040,-89.000000
1.498050,-89.000000
1.498060,-89.000000
1.498070,-89.000000
1.498080,-89.000000
1.498090,-89.000000
1.498100,-89.000000
1.498110,-89.000000
1.498120,-89.000000
1.498130,-89.000000
1.498140,-89.000000
1.498150,-89.000000
1.498160,-89.000000
1.498170,-89.000000
1.498180,-89.000000
1.498190,-89.000000
1.498200,-89.000000
1.498210,-89.000000
1.498220,-89.000000
1.498230,-89.000000
1.498240,-89.000000
1.498250,-89.000000
1.498260,-89.000000
1.498270,-89.000000
1.498280,-89.000000
1.498290,-89.000000
1.498300,-89.000000
1.498310,-89.000000
1.498320,-89.000000
1.498330,-89.000000
1.498340,-89.000000
1.498350,-89.000000
1.498360,-89.000000
1.498370,-89.000000
1.498380,-89.000000
1.498390,-89.000000
1.498400,-89.000000
1.498410,-89.000000
1.498420,-89.000000
1.498430,-89.000000
1.498440,-89.000000
1.498450,-89.000000
1.498460,-89.000000
1.498470,-89.000000
1.498480,-89.000000
1.498490,-89.000000
1.498500,-89.000000
1.498510,-89.000000
1.498520,-89.000000
1.498530,-89.000000
1.498540,-89.000000
1.498550,-89.000000
1.498560,89.000000
1.498570,89.000000
1.498580,89.000000
1.498590,89.000000
1.498600,89.000000
1.498610,89.000000
1.498620,89.000000
1.498630,89.000000
1.498640,89.000000
1.498650,89.000000
1.498660,89.000000
1.498670,89.000000
1.498680,89.000000
1.498690,89.000000
1.498700,89.000000
1.498710,89.000000
1.498720,89.000000
1.498730,89.000000
1.498740,89.000000
1.498750,89.000000
1.498760,89.000000
1.498770,89.000000
1.498780,89.000000
1.498790,89.000000
1.498800,89.000000
1.498810,89.000000
1.498820,89.000000
1.498830,89.000000
1.498840,89.000000
1.498850,89.000000
1.498860,89.000000
1.498870,89.000000
1.498880,89.000000
1.498890,89.000000
1.498900,89.000000
1.498910,89.000000
1.498920,89.000000
1.498930,89.000000
1.498940,89.000000
1.498950,89.000000
1.498960,89.000000
1.498970,89.000000
1.498980,89.000000
1.498990,89.000000
1.499000,89.000000
1.499010,89.000000
1.499020,89.000000
1.499030,89.000000
1.499040,89.000000
1.499050,89.000000
1.499060,89.000000
1.499070,89.000000
1.499080,89.000000
1.499090,89.000000
1.499100,89.000000
1.499110,89.000000
1.499120,89.000000
1.499130,89.000000
1.499140,89.000000
1.499150,89.000000
1.499160,89.000000
1.499170,89.000000
1.499180,89.000000
1.499190,89.000000
1.499200,89.000000
1.499210,89.000000
1.499220,89.000000
1.499230,89.000000
1.499240,89.000000
1.499250,89.000000
1.499260,89.000000
1.499270,89.000000
1.499280,89.000000
1.499290,89.000000
1.499300,89.000000
1.499310,89.000000
1.499320,89.000000
1.499330,89.000000
1.499340,89.000000
1.499350,89.000000
1.499360,89.000000
1.499370,89.000000
1.499380,89.000000
1.499390,89.000000
1.499400,89.000000
1.499410,89.000000
1.499420,89.000000
1.499430,89.000000
1.499440,89.000000
1.499450,89.000000
1.499460,89.000000
1.499470,89.000000
1.499480,89.000000
1.499490,89.000000
1.499500,89.000000
1.499510,89.000000
1.499520,89.000000
1.499530,89.000000
1.499540,89.000000
1.499550,89.000000
1.499560,89.000000
1.499570,89.000000
1.499580,89.000000
1.499590,89.000000
1.499600,89.000000
1.499610,89.000000
1.499620,89.000000
1.499630,89.000000
1.499640,89.000000
1.499650,89.000000
1.499660,89.000000
1.499670,89.000000
1.499680,89.000000
1.499690,89.000000
1.499700,89.000000
1.499710,89.000000
1.499720,89.000000
1.499730,89.000000
1.499740,89.000000
1.499750,89.000000
1.499760,89.000000
1.499770,89.000000
1.499780,89.000000
1.499790,89.000000
1.499800,89.000000
1.499810,89.000000
1.499820,89.000000
1.499830,89.000000
1.499840,89.000000
1.499850,89.000000
1.499860,89.000000
1.499870,89.000000
1.499880,89.000000
1.499890,89.000000
1.499900,89.000000
1.499910,89.000000
1.499920,89.000000
1.499930,89.000000
1.499940,89.000000
1.499950,89.000000
1.499960,89.000000
1.499970,89.000000
1.499980,89.000000
1.499990,89.000000
1.500000,89.000000
1.500010,-89.000000
1.500020,-89.000000
1.500030,-89.000000
1.500040,-89.000000
1.500050,-89.000000
1.500060,-89.000000
1.500070,-89.000000
1.500080,-89.000000
1.500090,-89.000000
1.500100,-89.000000
1.500110,-89.000000
1.500120,-89.000000
1.500130,-89.000000
1.500140,-89.000000
1.500150,-89.000000
1.500160,-89.000000
1.500170,-89.000000
1.500180,-89.000000
1.500190,-89.000000
1.500200,-89.000000
1.500210,-89.000000
1.500220,-89.000000
1.500230,-89.000000
1.500240,-89.000000
1.500250,-89.000000
1.500260,-89.000000
1.500270,-89.000000
1.500280,-89.000000
1.500290,-89.000000
1.500300,-89.000000
1.500310,-89.000000
1.500320,-89.000000
1.500330,-89.000000
1.500340,-89.000000
1.500350,-89.000000
1.500360,-89.000000
1.500370,-89.000000
1.500380,-89.000000
1.500390,-89.000000
1.500400,-89.000000
1.500410,-89.000000
1.500420,-89.000000
1.500430,-89.000000
1.500440,-89.000000
1.500450,-89.000000
1.500460,-89.000000
1.500470,-89.000000
1.500480,-89.000000
1.500490,-89.000000
1.500500,-89.000000
1.500510,-89.000000
1.500520,-89.000000
1.500530,-89.000000
1.500540,-89.000000
1.500550,-89.000000
1.500560,-89.000000
1.500570,-89.000000
1.500580,-89.000000
1.500590,-89.000000
1.500600,-89.000000
1.500610,-89.000000
1.500620,-89.000000
1.500630,-89.000000
1.500640,-89.000000
1.500650,-89.000000
1.500660,-89.000000
1.500670,-89.000000
1.500680,-89.000000
1.500690,-89.000000
1.500700,-89.000000
1.500710,-89.000000
1.500720,-89.000000
1.500730,-89.000000
1.500740,-89.000000
1.500750,-89.000000
1.500760,-89.000000
1.500770,-89.000000
1.500780,-89.000000
1.500790,-89.000000
1.500800,-89.000000
1.500810,-89.000000
1.500820,-89.000000
1.500830,-89.000000
1.500840,-89.000000
1.500850,-89.000000
1.500860,-89.000000
1.500870,-89.000000
1.500880,-89.000000
1.500890,-89.000000
1.500900,-89.000000
1.500910,-89.000000
1.500920,-89.000000
1.500930,-89.000000
1.500940,-89.000000
1.500950,-89.000000
1.500960,-89.000000
1.500970,-89.000000
1.500980,-89.000000
1.500990,-89.000000
1.501000,-89.000000
1.501010,-89.000000
1.501020,-89.000000
1.501030,-89.000000
1.501040,-89.000000
1.501050,-89.000000
1.501060,-89.000000
1.501070,-89.000000
1.501080,-89.000000
1.501090,-89.000000
1.501100,-89.000000
1.501110,-89.000000
1.501120,-89.000000
1.501130,-89.000000
1.501140,-89.000000
1.501150,-89.000000
1.501160,-89.000000
1.501170,-89.000000
1.501180,-89.000000
1.501190,-89.000000
1.501200,-89.000000
1.501210,-89.000000
1.501220,-89.000000
1.501230,-89.000000
1.501240,-89.000000
1.501250,-89.000000
1.501260,-89.000000
1.501270,-89.000000
1.501280,-89.000000
1.501290,-89.000000
1.501300,-89.000000
1.501310,-89.000000
1.501320,-89.000000
1.501330,-89.000000
1.501340,-89.000000
1.501350,-89.000000
1.501360,-89.000000
1.501370,-89.000000
1.501380,-89.000000
1.501390,-89.000000
1.501400,-89.000000
1.501410,-89.000000
1.501420,-89.000000
1.501430,-89.000000
1.501440,-89.000000
1.501450,89.000000
1.501460,89.000000
1.501470,89.000000
1.501480,89.000000
1.501490,89.000000
1.501500,89.000000
1.501510,89.000000
1.501520,89.000000
1.501530,89.000000
1.501540,89.000000
1.501550,89.000000
1.501560,89.000000
1.501570,89.000000
1.501580,89.000000
1.501590,89.000000
1.501600,89.000000
1.501610,89.000000
1.501620,89.000000
1.501630,89.000000
1.501640,89.000000
1.501650,89.000000
1.501660,89.000000
1.501670,89.000000
1.501680,89.000000
1.501690,89.000000
1.501700,89.000000
1.501710,89.000000
1.501720,89.000000
1.501730,89.000000
1.501740,89.000000
1.501750,89.000000
1.501760,89.000000
1.501770,89.000000
1.501780,89.000000
1.501790,89.000000
1.501800,89.000000
1.501810,89.000000
1.501820,89.000000
1.501830,89.000000
1.501840,89.000000
1.501850,89.000000
1.501860,89.000000
1.501870,89.000000
1.501880,89.000000
1.501890,89.000000
1.501900,89.000000
1.501910,89.000000
1.501920,89.000000
1.501930,89.000000
1.501940,89.000000
1.501950,89.000000
1.501960,89.000000
1.501970,89.000000
1.501980,89.000000
1.501990,89.000000
1.502000,89.000000
1.502010,89.000000
1.502020,89.000000
1.502030,89.000000
1.502040,89.000000
1.502050,89.000000
1.502060,89.000000
1.502070,89.000000
1.502080,89.000000
1.502090,89.000000
1.502100,89.000000
1.502110,89.000000
1.502120,89.000000
1.502130,89.000000
1.502140,89.000000
1.502150,89.000000
1.502160,89.000000
1.502170,89.000000
1.502180,89.000000
1.502190,89.000000
1.502200,89.000000
1.502210,89.000000
1.502220,89.000000
1.502230,89.000000
1.502240,89.000000
1.502250,89.000000
1.502260,89.000000
1.502270,89.000000
1.502280,89.000000
1.502290,89.000000
1.502300,89.000000
1.502310,89.000000
1.502320,89.000000
1.502330,89.000000
1.502340,89.000000
1.502350,89.000000
1.502360,89.000000
1.502370,89.000000
1.502380,89.000000
1.502390,89.000000
1.502400,89.000000
1.502410,89.000000
1.502420,89.000000
1.502430,89.000000
1.502440,89.000000
1.502450,89.000000
1.502460,89.000000
1.502470,89.000000
1.502480,89.000000
1.502490,89.000000
1.502500,89.000000
1.502510,89.000000
1.502520,89.000000
1.502530,89.000000
1.502540,89.000000
1.502550,89.000000
1.502560,89.000000
1.502570,89.000000
1.502580,89.000000
1.502590,89.000000
1.502600,89.000000
1.502610,89.000000
1.502620,89.000000
1.502630,89.000000
1.502640,89.000000
1.502650,89.000000
1.502660,89.000000
1.502670,89.000000
1.502680,89.000000
1.502690,89.000000
1.502700,89.000000
1.502710,89.000000
1.502720,89.000000
1.502730,89.000000
1.502740,89.000000
1.502750,89.000000
1.502760,89.000000
1.502770,89.000000
1.502780,89.000000
1.502790,89.000000
1.502800,89.000000
1.502810,89.000000
1.502820,89.000000
1.502830,89.000000
1.502840,89.000000
1.502850,89.000000
1.502860,89.000000
1.502870,89.000000
1.502880,89.000000
1.502890,89.000000
1.502900,-89.000000
1.502910,-89.000000
1.502920,-89.000000
1.502930,-89.000000
1.502940,-89.000000
1.502950,-89.000000
1.502960,-89.000000
1.502970,-89.000000
1.502980,-89.000000
1.502990,-89.000000
1.503000,-89.000000
1.503010,-89.000000
1.503020,-89.000000
1.503030,-89.000000
1.503040,-89.000000
1.503050,-89.000000
1.503060,-89.000000
1.503070,-89.000000
1.503080,-89.000000
1.503090,-89.000000
1.503100,-89.000000
1.503110,-89.000000
1.503120,-89.000000
1.503130,-89.000000
1.503140,-89.000000
1.503150,-89.000000
1.503160,-89.000000
1.503170,-89.000000
1.503180,-89.000000
1.503190,-89.000000
1.503200,-89.000000
1.503210,-89.000000
1.503220,-89.000000
1.503230,-89.000000
1.503240,-89.000000
1.503250,-89.000000
1.503260,-89.000000
1.503270,-89.000000
1.503280,-89.000000
1.503290,-89.000000
1.503300,-89.000000
1.503310,-89.000000
1.503320,-89.000000
1.503330,-89.000000
1.503340,-89.000000
1.503350,-89.000000
1.503360,-89.000000
1.503370,-89.000000
1.503380,-89.000000
1.503390,-89.000000
1.503400,-89.000000
1.503410,-89.000000
1.503420,-89.000000
1.503430,-89.000000
1.503440,-89.000000
1.503450,-89.000000
1.503460,-89.000000
1.503470,-89.000000
1.503480,-89.000000
1.503490,-89.000000
1.503500,-89.000000
1.503510,-89.000000
1.503520,-89.000000
1.503530,-89.000000
1.503540,-89.000000
1.503550,-89.000000
1.503560,-89.000000
1.503570,-89.000000
1.503580,-89.000000
1.503590,-89.000000
1.503600,-89.000000
1.503610,-89.000000
1.503620,-89.000000
1.503630,-89.000000
1.503640,-89.000000
1.503650,-89.000000
1.503660,-89.000000
1.503670,-89.000000
1.503680,-89.000000
1.503690,-89.000000
1.503700,-89.000000
1.503710,-89.000000
1.503720,-89.000000
1.503730,-89.000000
1.503740,-89.000000
1.503750,-89.000000
1.503760,-89.000000
1.503770,-89.000000
1.503780,-89.000000
1.503790,-89.000000
1.503800,-89.000000
1.503810,-89.000000
1.503820,-89.000000
1.503830,-89.000000
1.503840,-89.000000
1.503850,-89.000000
1.503860,-89.000000
1.503870,-89.000000
1.503880,-89.000000
1.503890,-89.000000
1.503900,-89.000000
1.503910,-89.000000
1.503920,-89.000000
1.503930,-89.000000
1.503940,-89.000000
1.503950,-89.000000
1.503960,-89.000000
1.503970,-89.000000
1.503980,-89.000000
1.503990,-89.000000
1.504000,-89.000000
1.504010,-89.000000
1.504020,-89.000000
1.504030,-89.000000
1.504040,-89.000000
1.504050,-89.000000
1.504060,-89.000000
1.504070,-89.000000
1.504080,-89.000000
1.504090,-89.000000
1.504100,-89.000000
1.504110,-89.000000
1.504120,-89.000000
1.504130,-89.000000
1.504140,-89.000000
1.504150,-89.000000
1.504160,-89.000000
1.504170,-89.000000
1.504180,-89.000000
1.504190,-89.000000
1.504200,-89.000000
1.504210,-89.000000
1.504220,-89.000000
1.504230,-89.000000
1.504240,-89.000000
1.504250,-89.000000
1.504260,-89.000000
1.504270,-89.000000
1.504280,-89.000000
1.504290,-89.000000
1.504300,-89.000000
1.504310,-89.000000
1.504320,-89.000000
1.504330,-89.000000
1.504340,-89.000000
1.504350,89.000000
1.504360,89.000000
1.504370,89.000000
1.504380,89.000000
1.504390,89.000000
1.504400,89.000000
1.504410,89.000000
1.504420,89.000000
1.504430,89.000000
1.504440,89.000000
1.504450,89.000000
1.504460,89.000000
1.504470,89.000000
1.504480,89.000000
1.504490,89.000000
1.504500,89.000000
1.504510,89.000000
1.504520,89.000000
1.504530,89.000000
1.504540,89.000000
1.504550,89.000000
1.504560,89.000000
1.504570,89.000000
1.504580,89.000000
1.504590,89.000000
1.504600,89.000000
1.504610,89.000000
1.504620,89.000000
1.504630,89.000000
1.504640,89.000000
1.504650,89.000000
1.504660,89.000000
1.504670,89.000000
1.504680,89.000000
1.504690,89.000000
1.504700,89.000000
1.504710,89.000000
1.504720,89.000000
1.504730,89.000000
1.504740,89.000000
1.504750,89.000000
1.504760,89.000000
1.504770,89.000000
1.504780,89.000000
1.504790,89.000000
1.504800,89.000000
1.504810,89.000000
1.504820,89.000000
1.504830,89.000000
1.504840,89.000000
1.504850,89.000000
1.504860,89.000000
1.504870,89.000000
1.504880,89.000000
1.504890,89.000000
1.504900,89.000000
1.504910,89.000000
1.504920,89.000000
1.504930,89.000000
1.504940,89.000000
1.504950,89.000000
1.504960,89.000000
1.504970,89.000000
1.504980,89.000000
1.504990,89.000000
1.505000,89.000000
1.505010,89.000000
1.505020,89.000000
1.505030,89.000000
1.505040,89.000000
1.505050,89.000000
1.505060,89.000000
1.505070,89.000000
1.505080,89.000000
1.505090,89.000000
1.505100,89.000000
1.505110,89.000000
1.505120,89.000000
1.505130,89.000000
1.505140,89.000000
1.505150,89.000000
1.505160,89.000000
1.505170,89.000000
1.505180,89.000000
1.505190,89.000000
1.505200,89.000000
1.505210,89.000000
1.505220,89.000000
1.505230,89.000000
1.505240,89.000000
1.505250,89.000000
1.505260,89.000000
1.505270,89.000000
1.505280,89.000000
1.505290,89.000000
1.505300,89.000000
